"subject_no" "activity" "variable" "average"
"12071" 5 "STANDING" "tBodyGyroJerkstd()Z" -0.944755343035714
"12072" 5 "STANDING" "tBodyGyroMagmean()" -0.900671630714286
"12073" 5 "STANDING" "tBodyGyroMagstd()" -0.867041711785714
"12074" 5 "STANDING" "tBodyGyromean()X" -0.0322711902673214
"12075" 5 "STANDING" "tBodyGyromean()Y" -0.050987505
"12076" 5 "STANDING" "tBodyGyromean()Z" 0.0690945763946429
"12077" 5 "STANDING" "tBodyGyrostd()X" -0.910395222321429
"12078" 5 "STANDING" "tBodyGyrostd()Y" -0.933738104107143
"12079" 5 "STANDING" "tBodyGyrostd()Z" -0.907471555714286
"12080" 5 "STANDING" "tGravityAccMagmean()" -0.906104701071429
"12081" 5 "STANDING" "tGravityAccMagstd()" -0.87977380125
"12082" 5 "STANDING" "tGravityAccmean()X" 0.960188699107143
"12083" 5 "STANDING" "tGravityAccmean()Y" -0.03871012665
"12084" 5 "STANDING" "tGravityAccmean()Z" 0.138638436607143
"12085" 5 "STANDING" "tGravityAccstd()X" -0.974088206071429
"12086" 5 "STANDING" "tGravityAccstd()Y" -0.931973943392857
"12087" 5 "STANDING" "tGravityAccstd()Z" -0.914608495714286
"12088" 5 "WALKING" "fBodyAccJerkmean()X" -0.344954806428571
"12089" 5 "WALKING" "fBodyAccJerkmean()Y" -0.181055554206071
"12090" 5 "WALKING" "fBodyAccJerkmean()Z" -0.590496615535714
"12091" 5 "WALKING" "fBodyAccJerkmeanFreq()X" -0.359372577678571
"12092" 5 "WALKING" "fBodyAccJerkmeanFreq()Y" -0.534049822678571
"12093" 5 "WALKING" "fBodyAccJerkmeanFreq()Z" -0.3441509245
"12094" 5 "WALKING" "fBodyAccJerkstd()X" -0.3213903195
"12095" 5 "WALKING" "fBodyAccJerkstd()Y" -0.0545213604089286
"12096" 5 "WALKING" "fBodyAccJerkstd()Z" -0.633429995714286
"12097" 5 "WALKING" "fBodyAccMagmean()" -0.304992488892857
"12098" 5 "WALKING" "fBodyAccMagmeanFreq()" 0.149852522225
"12099" 5 "WALKING" "fBodyAccMagstd()" -0.519636926071429
"12100" 5 "WALKING" "fBodyAccmean()X" -0.287782607410714
"12101" 5 "WALKING" "fBodyAccmean()Y" 0.00946037755178572
"12102" 5 "WALKING" "fBodyAccmean()Z" -0.490251090714286
"12103" 5 "WALKING" "fBodyAccmeanFreq()X" -0.322382010942857
"12104" 5 "WALKING" "fBodyAccmeanFreq()Y" -0.00204051097321429
"12105" 5 "WALKING" "fBodyAccmeanFreq()Z" 0.0247389728696429
"12106" 5 "WALKING" "fBodyAccstd()X" -0.297517355196429
"12107" 5 "WALKING" "fBodyAccstd()Y" 0.0426026830839286
"12108" 5 "WALKING" "fBodyAccstd()Z" -0.483059957321429
"12109" 5 "WALKING" "fBodyBodyAccJerkMagmean()" -0.269481661080357
"12110" 5 "WALKING" "fBodyBodyAccJerkMagmeanFreq()" -0.00497287788214286
"12111" 5 "WALKING" "fBodyBodyAccJerkMagstd()" -0.305685376071429
"12112" 5 "WALKING" "fBodyBodyGyroJerkMagmean()" -0.548053574821429
"12113" 5 "WALKING" "fBodyBodyGyroJerkMagmeanFreq()" 0.0527330125375
"12114" 5 "WALKING" "fBodyBodyGyroJerkMagstd()" -0.455665300892857
"12115" 5 "WALKING" "fBodyBodyGyroMagmean()" -0.484262828928571
"12116" 5 "WALKING" "fBodyBodyGyroMagmeanFreq()" 0.250620609769643
"12117" 5 "WALKING" "fBodyBodyGyroMagstd()" -0.589741506785714
"12118" 5 "WALKING" "fBodyGyromean()X" -0.372668749642857
"12119" 5 "WALKING" "fBodyGyromean()Y" -0.513951718392857
"12120" 5 "WALKING" "fBodyGyromean()Z" -0.213127031035714
"12121" 5 "WALKING" "fBodyGyromeanFreq()X" -0.0458601936214286
"12122" 5 "WALKING" "fBodyGyromeanFreq()Y" -0.0191860123089286
"12123" 5 "WALKING" "fBodyGyromeanFreq()Z" 0.167457819108929
"12124" 5 "WALKING" "fBodyGyrostd()X" -0.529392790178571
"12125" 5 "WALKING" "fBodyGyrostd()Y" -0.502683380535714
"12126" 5 "WALKING" "fBodyGyrostd()Z" -0.420367075178571
"12127" 5 "WALKING" "tBodyAccJerkMagmean()" -0.288333024071429
"12128" 5 "WALKING" "tBodyAccJerkMagstd()" -0.282242276785714
"12129" 5 "WALKING" "tBodyAccJerkmean()X" 0.0845888833571429
"12130" 5 "WALKING" "tBodyAccJerkmean()Y" -0.0163194101232143
"12131" 5 "WALKING" "tBodyAccJerkmean()Z" 8.32159351785732e-05
"12132" 5 "WALKING" "tBodyAccJerkstd()X" -0.302891024625
"12133" 5 "WALKING" "tBodyAccJerkstd()Y" -0.0910397428607143
"12134" 5 "WALKING" "tBodyAccJerkstd()Z" -0.612895318571429
"12135" 5 "WALKING" "tBodyAccMagmean()" -0.158338674394643
"12136" 5 "WALKING" "tBodyAccMagstd()" -0.377178733392857
"12137" 5 "WALKING" "tBodyAccmean()X" 0.27784234625
"12138" 5 "WALKING" "tBodyAccmean()Y" -0.0172850317482679
"12139" 5 "WALKING" "tBodyAccmean()Z" -0.107741776464286
"12140" 5 "WALKING" "tBodyAccstd()X" -0.294098534232143
"12141" 5 "WALKING" "tBodyAccstd()Y" 0.0767484028053571
"12142" 5 "WALKING" "tBodyAccstd()Z" -0.45702143625
"12143" 5 "WALKING" "tBodyGyroJerkMagmean()" -0.444532485357143
"12144" 5 "WALKING" "tBodyGyroJerkMagstd()" -0.48919974625
"12145" 5 "WALKING" "tBodyGyroJerkmean()X" -0.0888408355267857
"12146" 5 "WALKING" "tBodyGyroJerkmean()Y" -0.0449559531089286
"12147" 5 "WALKING" "tBodyGyroJerkmean()Z" -0.0482679596035714
"12148" 5 "WALKING" "tBodyGyroJerkstd()X" -0.357681403285714
"12149" 5 "WALKING" "tBodyGyroJerkstd()Y" -0.57143812375
"12150" 5 "WALKING" "tBodyGyroJerkstd()Z" -0.157682543983929
"12151" 5 "WALKING" "tBodyGyroMagmean()" -0.355933083571429
"12152" 5 "WALKING" "tBodyGyroMagstd()" -0.492176823571429
"12153" 5 "WALKING" "tBodyGyromean()X" -0.0488919896632143
"12154" 5 "WALKING" "tBodyGyromean()Y" -0.0690135249642857
"12155" 5 "WALKING" "tBodyGyromean()Z" 0.0815435495892857
"12156" 5 "WALKING" "tBodyGyrostd()X" -0.490877497857143
"12157" 5 "WALKING" "tBodyGyrostd()Y" -0.504622029821429
"12158" 5 "WALKING" "tBodyGyrostd()Z" -0.318700615178571
"12159" 5 "WALKING" "tGravityAccMagmean()" -0.158338674394643
"12160" 5 "WALKING" "tGravityAccMagstd()" -0.377178733392857
"12161" 5 "WALKING" "tGravityAccmean()X" 0.972624959821429
"12162" 5 "WALKING" "tGravityAccmean()Y" -0.100440285303571
"12163" 5 "WALKING" "tGravityAccmean()Z" 0.00247623628392857
"12164" 5 "WALKING" "tGravityAccstd()X" -0.979348381428571
"12165" 5 "WALKING" "tGravityAccstd()Y" -0.961585474821429
"12166" 5 "WALKING" "tGravityAccstd()Z" -0.964580803928571
"12167" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkmean()X" -0.0368012151170213
"12168" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkmean()Y" -0.0568032957531915
"12169" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkmean()Z" -0.491979946170213
"12170" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreq()X" -0.350911621829787
"12171" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreq()Y" -0.470994737234043
"12172" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreq()Z" -0.303523360659574
"12173" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkstd()X" 0.011055933212766
"12174" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkstd()Y" 0.0901720096791489
"12175" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkstd()Z" -0.551178075319149
"12176" 5 "WALKING_DOWNSTAIRS" "fBodyAccMagmean()" 0.155742168808511
"12177" 5 "WALKING_DOWNSTAIRS" "fBodyAccMagmeanFreq()" -0.0137055065085106
"12178" 5 "WALKING_DOWNSTAIRS" "fBodyAccMagstd()" 0.0428533623276596
"12179" 5 "WALKING_DOWNSTAIRS" "fBodyAccmean()X" 0.0984320090212766
"12180" 5 "WALKING_DOWNSTAIRS" "fBodyAccmean()Y" 0.0792280694042553
"12181" 5 "WALKING_DOWNSTAIRS" "fBodyAccmean()Z" -0.374740089574468
"12182" 5 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreq()X" -0.45352450106383
"12183" 5 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreq()Y" 0.0363662394234043
"12184" 5 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreq()Z" -0.00437220373021277
"12185" 5 "WALKING_DOWNSTAIRS" "fBodyAccstd()X" 0.336554724893617
"12186" 5 "WALKING_DOWNSTAIRS" "fBodyAccstd()Y" 0.0268269875085106
"12187" 5 "WALKING_DOWNSTAIRS" "fBodyAccstd()Z" -0.353397850212766
"12188" 5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmean()" 0.00918394264170213
"12189" 5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmeanFreq()" 0.110968064831915
"12190" 5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagstd()" -0.089735699787234
"12191" 5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmean()" -0.453697247021277
"12192" 5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmeanFreq()" 0.0723815085255319
"12193" 5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagstd()" -0.487128422553191
"12194" 5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmean()" -0.349338414731915
"12195" 5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmeanFreq()" 0.204633757510638
"12196" 5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagstd()" -0.484141274255319
"12197" 5 "WALKING_DOWNSTAIRS" "fBodyGyromean()X" -0.295345101425532
"12198" 5 "WALKING_DOWNSTAIRS" "fBodyGyromean()Y" -0.382483075106383
"12199" 5 "WALKING_DOWNSTAIRS" "fBodyGyromean()Z" -0.034175027916383
"12200" 5 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()X" -0.00892286550425532
"12201" 5 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()Y" -0.00764242092148936
"12202" 5 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()Z" 0.211555807
"12203" 5 "WALKING_DOWNSTAIRS" "fBodyGyrostd()X" -0.51494094106383
"12204" 5 "WALKING_DOWNSTAIRS" "fBodyGyrostd()Y" -0.431552775319149
"12205" 5 "WALKING_DOWNSTAIRS" "fBodyGyrostd()Z" -0.374705187021277
"12206" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagmean()" -0.0637528559361702
"12207" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd()" -0.0292570509829787
"12208" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()X" 0.109650600459574
"12209" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()Y" 0.0137618233808511
"12210" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()Z" 0.0213397664446809
"12211" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()X" 0.0322415501638298
"12212" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()Y" 0.0473612314702128
"12213" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()Z" -0.52265163787234
"12214" 5 "WALKING_DOWNSTAIRS" "tBodyAccMagmean()" 0.211138853638298
"12215" 5 "WALKING_DOWNSTAIRS" "tBodyAccMagstd()" 0.205422375957447
"12216" 5 "WALKING_DOWNSTAIRS" "tBodyAccmean()X" 0.29354392712766
"12217" 5 "WALKING_DOWNSTAIRS" "tBodyAccmean()Y" -0.00850107533191489
"12218" 5 "WALKING_DOWNSTAIRS" "tBodyAccmean()Z" -0.100319930659574
"12219" 5 "WALKING_DOWNSTAIRS" "tBodyAccstd()X" 0.275046110468085
"12220" 5 "WALKING_DOWNSTAIRS" "tBodyAccstd()Y" 0.0907630761042553
"12221" 5 "WALKING_DOWNSTAIRS" "tBodyAccstd()Z" -0.325891435319149
"12222" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagmean()" -0.39719562106383
"12223" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd()" -0.450303212340426
"12224" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()X" -0.110149008255319
"12225" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()Y" -0.0708296588478723
"12226" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()Z" -0.0399656935617021
"12227" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()X" -0.411302217446809
"12228" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()Y" -0.514591487234043
"12229" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()Z" -0.0344217467042553
"12230" 5 "WALKING_DOWNSTAIRS" "tBodyGyroMagmean()" -0.218029835319149
"12231" 5 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd()" -0.360678305253192
"12232" 5 "WALKING_DOWNSTAIRS" "tBodyGyromean()X" -0.068294569906383
"12233" 5 "WALKING_DOWNSTAIRS" "tBodyGyromean()Y" -0.0707805998787234
"12234" 5 "WALKING_DOWNSTAIRS" "tBodyGyromean()Z" 0.0806559989574468
"12235" 5 "WALKING_DOWNSTAIRS" "tBodyGyrostd()X" -0.46064684487234
"12236" 5 "WALKING_DOWNSTAIRS" "tBodyGyrostd()Y" -0.409134149148936
"12237" 5 "WALKING_DOWNSTAIRS" "tBodyGyrostd()Z" -0.227869042382979
"12238" 5 "WALKING_DOWNSTAIRS" "tGravityAccMagmean()" 0.211138853638298
"12239" 5 "WALKING_DOWNSTAIRS" "tGravityAccMagstd()" 0.205422375957447
"12240" 5 "WALKING_DOWNSTAIRS" "tGravityAccmean()X" 0.956649352553192
"12241" 5 "WALKING_DOWNSTAIRS" "tGravityAccmean()Y" -0.0607578318319149
"12242" 5 "WALKING_DOWNSTAIRS" "tGravityAccmean()Z" 0.0216777910246191
"12243" 5 "WALKING_DOWNSTAIRS" "tGravityAccstd()X" -0.950490938510638
"12244" 5 "WALKING_DOWNSTAIRS" "tGravityAccstd()Y" -0.912363420851064
"12245" 5 "WALKING_DOWNSTAIRS" "tGravityAccstd()Z" -0.927192732978723
"12246" 5 "WALKING_UPSTAIRS" "fBodyAccJerkmean()X" -0.289725470425532
"12247" 5 "WALKING_UPSTAIRS" "fBodyAccJerkmean()Y" -0.19681792087234
"12248" 5 "WALKING_UPSTAIRS" "fBodyAccJerkmean()Z" -0.606717464680851
"12249" 5 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()X" -0.397835581489362
"12250" 5 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()Y" -0.577009359574468
"12251" 5 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()Z" -0.339640932702128
"12252" 5 "WALKING_UPSTAIRS" "fBodyAccJerkstd()X" -0.22532784293617
"12253" 5 "WALKING_UPSTAIRS" "fBodyAccJerkstd()Y" -0.105311152804255
"12254" 5 "WALKING_UPSTAIRS" "fBodyAccJerkstd()Z" -0.668825711276596
"12255" 5 "WALKING_UPSTAIRS" "fBodyAccMagmean()" -0.169261525
"12256" 5 "WALKING_UPSTAIRS" "fBodyAccMagmeanFreq()" -0.020494853812766
"12257" 5 "WALKING_UPSTAIRS" "fBodyAccMagstd()" -0.254091927148936
"12258" 5 "WALKING_UPSTAIRS" "fBodyAccmean()X" -0.161485339978723
"12259" 5 "WALKING_UPSTAIRS" "fBodyAccmean()Y" 0.0728903158085106
"12260" 5 "WALKING_UPSTAIRS" "fBodyAccmean()Z" -0.457470676808511
"12261" 5 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()X" -0.427706137489362
"12262" 5 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()Y" -0.122487323859574
"12263" 5 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()Z" -0.135264615917021
"12264" 5 "WALKING_UPSTAIRS" "fBodyAccstd()X" -0.00473819670425532
"12265" 5 "WALKING_UPSTAIRS" "fBodyAccstd()Y" 0.165037631180851
"12266" 5 "WALKING_UPSTAIRS" "fBodyAccstd()Z" -0.28925665906383
"12267" 5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagmean()" -0.264674938957447
"12268" 5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagmeanFreq()" 0.124513300170213
"12269" 5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagstd()" -0.378616675957447
"12270" 5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagmean()" -0.571344138723404
"12271" 5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagmeanFreq()" 0.00578631120914894
"12272" 5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagstd()" -0.572485019787234
"12273" 5 "WALKING_UPSTAIRS" "fBodyBodyGyroMagmean()" -0.392564530851064
"12274" 5 "WALKING_UPSTAIRS" "fBodyBodyGyroMagmeanFreq()" -0.0234001987774468
"12275" 5 "WALKING_UPSTAIRS" "fBodyBodyGyroMagstd()" -0.440445051914894
"12276" 5 "WALKING_UPSTAIRS" "fBodyGyromean()X" -0.263615096246809
"12277" 5 "WALKING_UPSTAIRS" "fBodyGyromean()Y" -0.516609046808511
"12278" 5 "WALKING_UPSTAIRS" "fBodyGyromean()Z" -0.139801393244681
"12279" 5 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()X" -0.0615803357659574
"12280" 5 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()Y" -0.138063832148936
"12281" 5 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()Z" 0.0608132840234043
"12282" 5 "WALKING_UPSTAIRS" "fBodyGyrostd()X" -0.501685580212766
"12283" 5 "WALKING_UPSTAIRS" "fBodyGyrostd()Y" -0.403486393191489
"12284" 5 "WALKING_UPSTAIRS" "fBodyGyrostd()Z" -0.380378006808511
"12285" 5 "WALKING_UPSTAIRS" "tBodyAccJerkMagmean()" -0.247403476914894
"12286" 5 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd()" -0.310186545957447
"12287" 5 "WALKING_UPSTAIRS" "tBodyAccJerkmean()X" 0.0795443483829787
"12288" 5 "WALKING_UPSTAIRS" "tBodyAccJerkmean()Y" 0.0140130363106383
"12289" 5 "WALKING_UPSTAIRS" "tBodyAccJerkmean()Z" -0.025590953282766
"12290" 5 "WALKING_UPSTAIRS" "tBodyAccJerkstd()X" -0.223896564340426
"12291" 5 "WALKING_UPSTAIRS" "tBodyAccJerkstd()Y" -0.125026612744681
"12292" 5 "WALKING_UPSTAIRS" "tBodyAccJerkstd()Z" -0.63836903212766
"12293" 5 "WALKING_UPSTAIRS" "tBodyAccMagmean()" 0.0435562021989362
"12294" 5 "WALKING_UPSTAIRS" "tBodyAccMagstd()" -0.136736383765957
"12295" 5 "WALKING_UPSTAIRS" "tBodyAccmean()X" 0.268459469914894
"12296" 5 "WALKING_UPSTAIRS" "tBodyAccmean()Y" -0.0325269755153191
"12297" 5 "WALKING_UPSTAIRS" "tBodyAccmean()Z" -0.107471453914894
"12298" 5 "WALKING_UPSTAIRS" "tBodyAccstd()X" -0.0457237779851064
"12299" 5 "WALKING_UPSTAIRS" "tBodyAccstd()Y" 0.185022459476596
"12300" 5 "WALKING_UPSTAIRS" "tBodyAccstd()Z" -0.308938978787234
"12301" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkMagmean()" -0.47348816787234
"12302" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd()" -0.557988065531915
"12303" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()X" -0.143029686361702
"12304" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()Y" -0.0559895777393617
"12305" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()Z" -0.0534895401
"12306" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()X" -0.305245202489362
"12307" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()Y" -0.631822048297872
"12308" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()Z" -0.282154378489362
"12309" 5 "WALKING_UPSTAIRS" "tBodyGyroMagmean()" -0.235516929306383
"12310" 5 "WALKING_UPSTAIRS" "tBodyGyroMagstd()" -0.354687870212766
"12311" 5 "WALKING_UPSTAIRS" "tBodyGyromean()X" 0.0395191121489362
"12312" 5 "WALKING_UPSTAIRS" "tBodyGyromean()Y" -0.117195551802128
"12313" 5 "WALKING_UPSTAIRS" "tBodyGyromean()Z" 0.0424442819489362
"12314" 5 "WALKING_UPSTAIRS" "tBodyGyrostd()X" -0.443342262340426
"12315" 5 "WALKING_UPSTAIRS" "tBodyGyrostd()Y" -0.440345826382979
"12316" 5 "WALKING_UPSTAIRS" "tBodyGyrostd()Z" -0.26545133312766
"12317" 5 "WALKING_UPSTAIRS" "tGravityAccMagmean()" 0.0435562021989362
"12318" 5 "WALKING_UPSTAIRS" "tGravityAccMagstd()" -0.136736383765957
"12319" 5 "WALKING_UPSTAIRS" "tGravityAccmean()X" 0.936821834893617
"12320" 5 "WALKING_UPSTAIRS" "tGravityAccmean()Y" -0.265942569148936
"12321" 5 "WALKING_UPSTAIRS" "tGravityAccmean()Z" -0.0232035364248936
"12322" 5 "WALKING_UPSTAIRS" "tGravityAccstd()X" -0.95357996893617
"12323" 5 "WALKING_UPSTAIRS" "tGravityAccstd()Y" -0.900511719787234
"12324" 5 "WALKING_UPSTAIRS" "tGravityAccstd()Z" -0.92141958
"12325" 6 "LAYING" "fBodyAccJerkmean()X" -0.967072436842105
"12326" 6 "LAYING" "fBodyAccJerkmean()Y" -0.936043420175439
"12327" 6 "LAYING" "fBodyAccJerkmean()Z" -0.954425844736842
"12328" 6 "LAYING" "fBodyAccJerkmeanFreq()X" 0.0114731894070175
"12329" 6 "LAYING" "fBodyAccJerkmeanFreq()Y" -0.0222029460298246
"12330" 6 "LAYING" "fBodyAccJerkmeanFreq()Z" 0.0784684032122807
"12331" 6 "LAYING" "fBodyAccJerkstd()X" -0.968619159473684
"12332" 6 "LAYING" "fBodyAccJerkstd()Y" -0.935717452807018
"12333" 6 "LAYING" "fBodyAccJerkstd()Z" -0.963567540877193
"12334" 6 "LAYING" "fBodyAccMagmean()" -0.91235165222807
"12335" 6 "LAYING" "fBodyAccMagmeanFreq()" 0.1446050868
"12336" 6 "LAYING" "fBodyAccMagstd()" -0.905373979824561
"12337" 6 "LAYING" "fBodyAccmean()X" -0.939114254210526
"12338" 6 "LAYING" "fBodyAccmean()Y" -0.923706791403509
"12339" 6 "LAYING" "fBodyAccmean()Z" -0.938044912280702
"12340" 6 "LAYING" "fBodyAccmeanFreq()X" -0.219729934157895
"12341" 6 "LAYING" "fBodyAccmeanFreq()Y" 0.348418746140351
"12342" 6 "LAYING" "fBodyAccmeanFreq()Z" 0.161457927833333
"12343" 6 "LAYING" "fBodyAccstd()X" -0.932462941461404
"12344" 6 "LAYING" "fBodyAccstd()Y" -0.929711219929825
"12345" 6 "LAYING" "fBodyAccstd()Z" -0.924004748421053
"12346" 6 "LAYING" "fBodyBodyAccJerkMagmean()" -0.948655471052632
"12347" 6 "LAYING" "fBodyBodyAccJerkMagmeanFreq()" 0.182525077889474
"12348" 6 "LAYING" "fBodyBodyAccJerkMagstd()" -0.951552664035088
"12349" 6 "LAYING" "fBodyBodyGyroJerkMagmean()" -0.953695957368421
"12350" 6 "LAYING" "fBodyBodyGyroJerkMagmeanFreq()" 0.16376531874386
"12351" 6 "LAYING" "fBodyBodyGyroJerkMagstd()" -0.955504654561404
"12352" 6 "LAYING" "fBodyBodyGyroMagmean()" -0.930153639473684
"12353" 6 "LAYING" "fBodyBodyGyroMagmeanFreq()" 0.119317522942105
"12354" 6 "LAYING" "fBodyBodyGyroMagstd()" -0.928694890175439
"12355" 6 "LAYING" "fBodyGyromean()X" -0.935439769649123
"12356" 6 "LAYING" "fBodyGyromean()Y" -0.941771544385965
"12357" 6 "LAYING" "fBodyGyromean()Z" -0.932636612807018
"12358" 6 "LAYING" "fBodyGyromeanFreq()X" 0.102549066280877
"12359" 6 "LAYING" "fBodyGyromeanFreq()Y" 0.0236567802333333
"12360" 6 "LAYING" "fBodyGyromeanFreq()Z" 0.0445225537614035
"12361" 6 "LAYING" "fBodyGyrostd()X" -0.962164978596491
"12362" 6 "LAYING" "fBodyGyrostd()Y" -0.945365097894737
"12363" 6 "LAYING" "fBodyGyrostd()Z" -0.947136774385965
"12364" 6 "LAYING" "tBodyAccJerkMagmean()" -0.954750504912281
"12365" 6 "LAYING" "tBodyAccJerkMagstd()" -0.950341934385965
"12366" 6 "LAYING" "tBodyAccJerkmean()X" 0.0963481955263158
"12367" 6 "LAYING" "tBodyAccJerkmean()Y" -0.00114529240245614
"12368" 6 "LAYING" "tBodyAccJerkmean()Z" 0.00328817288070175
"12369" 6 "LAYING" "tBodyAccJerkstd()X" -0.966341054736842
"12370" 6 "LAYING" "tBodyAccJerkstd()Y" -0.933674494385965
"12371" 6 "LAYING" "tBodyAccJerkstd()Z" -0.959646055263158
"12372" 6 "LAYING" "tBodyAccMagmean()" -0.918878850824561
"12373" 6 "LAYING" "tBodyAccMagstd()" -0.897326245964912
"12374" 6 "LAYING" "tBodyAccmean()X" 0.248656520140351
"12375" 6 "LAYING" "tBodyAccmean()Y" -0.0102529170561404
"12376" 6 "LAYING" "tBodyAccmean()Z" -0.133119570368421
"12377" 6 "LAYING" "tBodyAccstd()X" -0.934049422052632
"12378" 6 "LAYING" "tBodyAccstd()Y" -0.924644826385965
"12379" 6 "LAYING" "tBodyAccstd()Z" -0.925216100350877
"12380" 6 "LAYING" "tBodyGyroJerkMagmean()" -0.955645738245614
"12381" 6 "LAYING" "tBodyGyroJerkMagstd()" -0.953157001578947
"12382" 6 "LAYING" "tBodyGyroJerkmean()X" -0.111267284631579
"12383" 6 "LAYING" "tBodyGyroJerkmean()Y" -0.0424104289992982
"12384" 6 "LAYING" "tBodyGyroJerkmean()Z" -0.0717774743859649
"12385" 6 "LAYING" "tBodyGyroJerkstd()X" -0.939611608245614
"12386" 6 "LAYING" "tBodyGyroJerkstd()Y" -0.958628819649123
"12387" 6 "LAYING" "tBodyGyroJerkstd()Z" -0.959579071578947
"12388" 6 "LAYING" "tBodyGyroMagmean()" -0.908980174736842
"12389" 6 "LAYING" "tBodyGyroMagstd()" -0.920914497017544
"12390" 6 "LAYING" "tBodyGyromean()X" -0.0079605026754386
"12391" 6 "LAYING" "tBodyGyromean()Y" -0.107218315054386
"12392" 6 "LAYING" "tBodyGyromean()Z" 0.179102058245614
"12393" 6 "LAYING" "tBodyGyrostd()X" -0.955378225087719
"12394" 6 "LAYING" "tBodyGyrostd()Y" -0.943634949473684
"12395" 6 "LAYING" "tBodyGyrostd()Z" -0.939141878596491
"12396" 6 "LAYING" "tGravityAccMagmean()" -0.918878850824561
"12397" 6 "LAYING" "tGravityAccMagstd()" -0.897326245964912
"12398" 6 "LAYING" "tGravityAccmean()X" -0.47670987877193
"12399" 6 "LAYING" "tGravityAccmean()Y" 0.956593814210526
"12400" 6 "LAYING" "tGravityAccmean()Z" 0.175867709021053
"12401" 6 "LAYING" "tGravityAccstd()X" -0.887746310350877
"12402" 6 "LAYING" "tGravityAccstd()Y" -0.959161956491228
